PUNTO,0%,10%,20%,25%,30%,40%,50%,60%,70%,75%,80%,90%,100%
349,1.266666667,60.03333333,60.05,60.05,60.05,60.05,60.06666667,60.06666667,60.08333333,60.08333333,60.08333333,60.15,2166.716667
350,1.25,60.03333333,60.05,60.05,60.05,60.05,60.06666667,60.06666667,60.08333333,60.08333333,60.08333333,60.1,1998.383333
352,1.5,60.03333333,60.05,60.05,60.05,60.06666667,60.06666667,60.08333333,60.08333333,60.1,60.11666667,60.15,2094
353,0.233333333,60.03333333,60.03333333,60.05,60.05,60.06666667,60.06666667,60.06666667,60.08333333,60.08333333,60.1,60.38333333,2163.233333
354,1.166666667,60.03333333,60.05,60.05,60.05,60.06666667,60.06666667,60.08333333,60.08333333,60.08333333,60.1,60.18333333,12732.05
355,2.533333333,60.03333333,60.05,60.05,60.05,60.06666667,60.06666667,60.06666667,60.08333333,60.08333333,60.1,60.13333333,2157.483333
356,3.083333333,60.03333333,60.05,60.05,60.05,60.06666667,60.08333333,60.08333333,60.08333333,60.1,60.11666667,60.80333333,2168.633333
357,0.166666667,60.03333333,60.05,60.05,60.06666667,60.06666667,60.06666667,60.08333333,60.1,60.1,60.11666667,60.2,2203.716667
358,1.916666667,60.06666667,60.06666667,60.06666667,60.08333333,60.08333333,60.1,60.1,60.13333333,60.15,60.16666667,60.495,2100.833333
364,5.6,60.03333333,60.03333333,60.03333333,60.05,60.05,60.05,60.06666667,60.06666667,60.08333333,60.08333333,60.1,1173.133333
362,0.316666667,60.05,60.06666667,60.06666667,60.06666667,60.08333333,60.08333333,60.1,60.1,60.11666667,60.11666667,60.16666667,15062.06667
363,0.9,60.03333333,60.05,60.05,60.05,60.06666667,60.06666667,60.08333333,60.1,60.11666667,60.11666667,60.25,2159.283333
365,4.95,60.03333333,60.03333333,60.03333333,60.03333333,60.05,60.05,60.05,60.06666667,60.06666667,60.08333333,62.13,1208.066667
366,1.3,60.03333333,60.03333333,60.03333333,60.03333333,60.05,60.05,60.05,60.05,60.06666667,60.08333333,62.1,2209.7
443,0.133333333,60.05,60.06666667,60.08333333,60.08333333,60.1,60.1,60.11666667,60.15,60.16666667,60.2,60.55,5243.416667
382,0.183333333,60.03333333,60.05,60.05,60.05,60.06666667,60.06666667,60.08333333,60.1,60.11666667,60.13333333,60.33333333,2156.116667
383,0.333333333,60.03333333,60.05,60.05,60.05,60.06666667,60.06666667,60.08333333,60.08333333,60.1,60.1,60.175,2506.366667
442,0.35,60.03333333,60.05,60.05,60.05,60.06666667,60.06666667,60.06666667,60.08333333,60.1,60.11666667,60.35,6475.466667
384,1.633333333,60.03333333,60.03333333,60.03333333,60.05,60.05,60.06666667,60.06666667,60.08333333,60.08333333,60.08333333,60.11666667,1200.566667
385,1.183333333,60.03333333,60.03333333,60.05,60.05,60.06666667,60.06666667,60.08333333,60.08333333,60.1,60.1,60.11666667,1205.45
386,1.3,60.03333333,60.03333333,60.03333333,60.03333333,60.05,60.05,60.05,60.05,60.06666667,60.08333333,61.55,1191.85
406,0.2,60.01666667,60.03333333,60.03333333,60.03333333,60.03333333,60.05,60.05,60.06666667,60.06666667,60.08333333,62.11666667,11686.03333
407,1.5,60.03333333,60.03333333,60.03333333,60.03333333,60.05,60.05,60.05,60.05,60.06666667,60.08333333,62.1,1189.916667
408,2.45,60.01666667,60.01666667,60.01666667,60.01666667,60.01666667,60.01666667,60.03333333,60.03333333,60.03333333,60.05,60.06666667,3298.733333
409,3.283333333,60,60.01666667,60.01666667,60.01666667,60.03333333,60.03333333,60.03333333,60.05,60.05,60.06666667,60.13333333,1362.216667
422,1.8,60,60.01666667,60.01666667,60.01666667,60.01666667,60.01666667,60.01666667,60.01666667,60.01666667,60.01666667,60.05,2967.516667
423,1.683333333,60.01666667,60.01666667,60.03333333,60.03333333,60.05,60.05,60.06666667,60.06666667,60.06666667,60.06666667,60.76166667,1214.85
462,0.35,60.05,60.06666667,60.06666667,60.06666667,60.06666667,60.06666667,60.06666667,60.08333333,60.08333333,60.1,60.13333333,1194.05
463,11.05,60.05,60.06666667,60.06666667,60.06666667,60.06666667,60.06666667,60.06666667,60.08333333,60.08333333,60.1,60.13333333,1396.783333
464,20.36666667,60.02833333,60.05,60.05,60.05,60.06666667,60.06666667,60.06666667,60.08333333,60.08333333,60.09333333,60.13833333,1199.733333
465,2.2,23.62,56.94666667,60.03333333,60.05,60.06666667,60.06666667,60.06666667,60.08333333,60.08333333,60.1,60.11666667,1199.716667
482,1.85,60.05,60.06666667,60.06666667,60.06666667,60.06666667,60.06666667,60.06666667,60.08333333,60.08333333,60.08333333,60.1,841.95
502,1.933333333,60.03333333,60.05,60.06666667,60.08333333,60.08333333,60.11666667,60.22666667,62.66333333,79.96666667,97.26333333,719.71,6611.333333
